SampleID	SampleName	AlignedFrags	Cluster1	Cluster2	Cluster3	ClusterCenterDist
1258	VLC_EMN_TAF_min10k_sorted_md_k141_125816_n11845	11845	0.0	1.0	0.0	0.1002
1259	VLC_EMN_TAF_min10k_sorted_md_k141_150990_n2263	2263	0.0	1.0	0.0	0.5313
1260	VLC_EMN_TAF_min10k_sorted_md_k141_27978_n1573	1573	0.0	1.0	0.0	0.5476
1261	VLC_EMN_TAF_min10k_sorted_md_k141_64046_n4836	4836	0.0	1.0	0.0	0.4482
1262	VLC_EMN_TAF_min10k_sorted_md_k141_114845_n2362	2362	0.0	1.0	0.0	0.3851
1263	VLC_EMN_TAF_min10k_sorted_md_k141_160315_n7713	7713	0.0	1.0	0.0	0.1373
1264	VLC_EMN_TAF_min10k_sorted_md_k141_23887_n5182	5182	0.0	1.0	0.0	0.2053
1265	VLC_EMN_TAF_min10k_sorted_md_k141_99665_n3230	3230	0.0	1.0	0.0	0.7577
1266	VLC_EMN_TAF_min10k_sorted_md_k141_188630_n3641	3641	0.0	1.0	0.0	0.3304
1267	VLC_EMN_TAF_min10k_sorted_md_k141_201199_n4306	4306	0.0	1.0	0.0	0.2313
1268	VLC_EMN_TAF_min10k_sorted_md_k141_69282_n1670	1670	0.0	1.0	0.0	0.6967
1269	VLC_EMN_TAF_min10k_sorted_md_k141_125249_n26220	26220	0.0	1.0	0.0	0.1793
1270	VLC_EMN_TAF_min10k_sorted_md_k141_169235_n33628	33628	0.0	1.0	0.0	0.2638
1271	VLC_EMN_TAF_min10k_sorted_md_k141_179430_n4116	4116	0.0	1.0	0.0	0.4106
1272	VLC_EMN_TAF_min10k_sorted_md_k141_87177_n12388	12388	0.0	1.0	0.0	0.2806
1273	VLC_EMN_TAF_min10k_sorted_md_k141_101031_n3359	3359	0.0	1.0	0.0	0.27
1274	VLC_EMN_TAF_min10k_sorted_md_k141_68742_n15883	15883	0.0	1.0	0.0	0.5342
1275	VLC_EMN_TAF_min10k_sorted_md_k141_81104_n4053	4053	0.0	1.0	0.0	0.2238
1276	VLC_EMN_TAF_min10k_sorted_md_k141_17221_n6238	6238	0.0	1.0	0.0	0.6073
1277	VLC_EMN_TAF_min10k_sorted_md_k141_54393_n8304	8304	0.0	1.0	0.0	0.2048
1278	VLC_EMN_TAF_min10k_sorted_md_k141_88889_n3805	3805	0.0	1.0	0.0	0.2836
1279	VLC_EMN_TAF_min10k_sorted_md_k141_16797_n1516	1516	0.0	1.0	0.0	0.802
1280	VLC_EMN_TAF_min10k_sorted_md_k141_203328_n1165	1165	0.0	1.0	0.0	0.4267
1281	VLC_EMN_TAF_min10k_sorted_md_k141_224749_n3704	3704	0.0	1.0	0.0	0.7548
1282	VLC_EMN_TAF_min10k_sorted_md_k141_1380_n2656	2656	0.0	1.0	0.0	0.706
1283	VLC_EMN_TAF_min10k_sorted_md_k141_28183_n11172	11172	0.0	1.0	0.0	0.2382
1284	VLC_EMN_TAF_min10k_sorted_md_k141_52169_n18857	18857	0.0	1.0	0.0	0.3221
1285	VLC_EMN_TAF_min10k_sorted_md_k141_225274_n4107	4107	0.0	1.0	0.0	0.3414
1286	VLC_EMN_TAF_min10k_sorted_md_k141_89731_n4169	4169	0.0	1.0	0.0	0.4761
1287	VLC_EMN_TAF_min10k_sorted_md_k141_166572_n4582	4582	0.0	1.0	0.0	0.2707
1288	VLC_EMN_TAF_min10k_sorted_md_k141_67637_n6700	6700	0.0	1.0	0.0	0.5473
1289	VLC_EMN_TAF_min10k_sorted_md_k141_190044_n13564	13564	0.0	1.0	0.0	0.3231
1290	VLC_EMN_TAF_min10k_sorted_md_k141_128299_n1975	1975	0.0	1.0	0.0	0.4773
1291	VLC_EMN_TAF_min10k_sorted_md_k141_117013_n2785	2785	0.0	1.0	0.0	0.4116
1292	VLC_EMN_TAF_min10k_sorted_md_k141_50632_n2152	2152	0.0	1.0	0.0	0.4681
1293	VLC_EMN_TAF_min10k_sorted_md_k141_167684_n2938	2938	0.0	1.0	0.0	0.8266
1294	VLC_EMN_TAF_min10k_sorted_md_k141_184652_n4122	4122	0.0	1.0	0.0	0.1747
1295	VLC_EMN_TAF_min10k_sorted_md_k141_36537_n1604	1604	0.0	1.0	0.0	0.5202
1296	VLC_EMN_TAF_min10k_sorted_md_k141_41190_n15548	15548	0.0	1.0	0.0	0.108
1297	VLC_EMN_TAF_min10k_sorted_md_k141_8681_n11139	11139	0.0	1.0	0.0	0.5008
1298	VLC_EMN_TAF_min10k_sorted_md_k141_57200_n3945	3945	0.0	1.0	0.0	0.2996
1299	VLC_EMN_TAF_min10k_sorted_md_k141_136976_n4345	4345	0.0	1.0	0.0	0.1874
1300	VLC_EMN_TAF_min10k_sorted_md_k141_24636_n8086	8086	0.0	1.0	0.0	0.185
1301	VLC_EMN_TAF_min10k_sorted_md_k141_139667_n33866	33866	0.0	1.0	0.0	0.2525
1302	VLC_EMN_TAF_min10k_sorted_md_k141_148162_n23468	23468	0.0	1.0	0.0	0.3097
1303	VLC_EMN_TAF_min10k_sorted_md_k141_206777_n3957	3957	0.0	1.0	0.0	0.2422
1304	VLC_EMN_TAF_min10k_sorted_md_k141_23165_n1848	1848	0.0	1.0	0.0	0.3821
1305	VLC_EMN_TAF_min10k_sorted_md_k141_48565_n20535	20535	0.0	1.0	0.0	0.5075
1306	VLC_EMN_TAF_min10k_sorted_md_k141_26703_n10819	10819	0.0	1.0	0.0	0.2113
1307	VLC_EMN_TAF_min10k_sorted_md_k141_84825_n15350	15350	0.0	1.0	0.0	0.3047
1308	VLC_EMN_TAF_min10k_sorted_md_k141_192627_n5980	5980	0.0	1.0	0.0	0.2228
1309	VLC_EMN_TAF_min10k_sorted_md_k141_30861_n28288	28288	0.0	1.0	0.0	0.2642
1310	VLC_EMN_TAF_min10k_sorted_md_k141_73836_n2190	2190	0.0	1.0	0.0	0.2902
1311	VLC_EMN_TAF_min10k_sorted_md_k141_148491_n3770	3770	0.0	1.0	0.0	0.3237
1312	VLC_EMN_TAF_min10k_sorted_md_k141_22553_n3326	3326	0.0	1.0	0.0	0.1213
1313	VLC_EMN_TAF_min10k_sorted_md_k141_62464_n8107	8107	0.0	1.0	0.0	0.4733
1314	VLC_EMN_TAF_min10k_sorted_md_k141_126281_n1969	1969	0.0	1.0	0.0	0.5396
1315	VLC_EMN_TAF_min10k_sorted_md_k141_165208_n3391	3391	0.0	1.0	0.0	0.4804
1316	VLC_EMN_TAF_min10k_sorted_md_k141_51027_n4087	4087	0.0	1.0	0.0	0.307
1317	VLC_EMN_TAF_min10k_sorted_md_k141_35581_n3373	3373	0.0	1.0	0.0	0.4211
1318	VLC_EMN_TAF_min10k_sorted_md_k141_37475_n33904	33904	0.0	1.0	0.0	0.3262
1319	VLC_EMN_TAF_min10k_sorted_md_k141_12506_n8696	8696	0.0	1.0	0.0	0.4729
1320	VLC_EMN_TAF_min10k_sorted_md_k141_133084_n20689	20689	0.0	1.0	0.0	0.1599
1321	VLC_EMN_TAF_min10k_sorted_md_k141_139439_n1804	1804	0.0	1.0	0.0	0.2084
1322	VLC_EMN_TAF_min10k_sorted_md_k141_78462_n2477	2477	0.0	1.0	0.0	0.391
1323	VLC_EMN_TAF_min10k_sorted_md_k141_222470_n3482	3482	0.0	1.0	0.0	0.5287
1324	VLC_EMN_TAF_min10k_sorted_md_k141_64934_n10206	10206	0.0	1.0	0.0	0.2683
1325	VLC_EMN_TAF_min10k_sorted_md_k141_135268_n29572	29572	0.0	1.0	0.0	0.2192
1326	VLC_EMN_TAF_min10k_sorted_md_k141_153570_n5224	5224	0.0	1.0	0.0	0.283
1327	VLC_EMN_TAF_min10k_sorted_md_k141_83743_n2111	2111	0.0	1.0	0.0	0.291
1328	VLC_EMN_TAF_min10k_sorted_md_k141_161369_n2343	2343	0.0	1.0	0.0	0.3413
1329	VLC_EMN_TAF_min10k_sorted_md_k141_214523_n6495	6495	0.0	1.0	0.0	0.265
1330	VLC_EMN_TAF_min10k_sorted_md_k141_219558_n13772	13772	0.0	1.0	0.0	0.2744
1331	VLC_EMN_TAF_min10k_sorted_md_k141_214006_n11966	11966	0.0	1.0	0.0	0.1825
1332	VLC_EMN_TAF_min10k_sorted_md_k141_206460_n3356	3356	0.0	1.0	0.0	0.2155
1333	VLC_EMN_TAF_min10k_sorted_md_k141_53417_n11492	11492	0.0	1.0	0.0	0.1567
1334	VLC_EMN_TAF_min10k_sorted_md_k141_219518_n1783	1783	0.0	1.0	0.0	0.7117
1335	VLC_EMN_TAF_min10k_sorted_md_k141_8975_n3931	3931	0.0	1.0	0.0	0.2992
1336	VLC_EMN_TAF_min10k_sorted_md_k141_226716_n5317	5317	0.0	1.0	0.0	0.2624
1337	VLC_EMN_TAF_min10k_sorted_md_k141_33023_n6362	6362	0.0	1.0	0.0	0.3514
1338	VLC_EMN_TAF_min10k_sorted_md_k141_160935_n3457	3457	0.0	1.0	0.0	0.2529
1339	VLC_EMN_TAF_min10k_sorted_md_k141_213240_n5052	5052	0.0	1.0	0.0	0.3828
1340	VLC_EMN_TAF_min10k_sorted_md_k141_131606_n2101	2101	0.0	1.0	0.0	0.9539
1341	VLC_EMN_TAF_min10k_sorted_md_k141_171582_n15105	15105	0.0	1.0	0.0	0.1146
1342	VLC_EMN_TAF_min10k_sorted_md_k141_119537_n5462	5462	0.0	1.0	0.0	0.2527
1343	VLC_EMN_TAF_min10k_sorted_md_k141_208090_n8420	8420	0.0	1.0	0.0	0.2557
1344	VLC_EMN_TAF_min10k_sorted_md_k141_65389_n1691	1691	0.0	1.0	0.0	0.5338
1345	VLC_EMN_TAF_min10k_sorted_md_k141_27232_n6647	6647	0.0	1.0	0.0	0.1143
1346	VLC_EMN_TAF_min10k_sorted_md_k141_168491_n2280	2280	0.0	1.0	0.0	0.8817
1347	VLC_EMN_TAF_min10k_sorted_md_k141_185245_n3125	3125	0.0	1.0	0.0	0.2396
1348	VLC_EMN_TAF_min10k_sorted_md_k141_163444_n10598	10598	0.0	1.0	0.0	0.205
1349	VLC_EMN_TAF_min10k_sorted_md_k141_161756_n18440	18440	0.0	1.0	0.0	0.1289
1350	VLC_EMN_TAF_min10k_sorted_md_k141_105438_n4399	4399	0.0	1.0	0.0	0.3239
1351	VLC_EMN_TAF_min10k_sorted_md_k141_60444_n5822	5822	0.0	1.0	0.0	0.1648
1352	VLC_EMN_TAF_min10k_sorted_md_k141_143943_n29040	29040	0.0	1.0	0.0	0.2805
1353	VLC_EMN_TAF_min10k_sorted_md_k141_37981_n4450	4450	0.0	1.0	0.0	0.2804
1354	VLC_EMN_TAF_min10k_sorted_md_k141_90672_n6277	6277	0.0	1.0	0.0	0.3105
1355	VLC_EMN_TAF_min10k_sorted_md_k141_181468_n7020	7020	0.0	1.0	0.0	0.4484
1356	VLC_EMN_TAF_min10k_sorted_md_k141_143609_n2339	2339	0.0	1.0	0.0	0.415
1357	VLC_EMN_TAF_min10k_sorted_md_k141_150957_n8609	8609	0.0	1.0	0.0	0.124
1358	VLC_EMN_TAF_min10k_sorted_md_k141_111773_n15867	15867	0.0	1.0	0.0	0.2652
1359	VLC_EMN_TAF_min10k_sorted_md_k141_89711_n1907	1907	0.0	1.0	0.0	0.8395
1360	VLC_EMN_TAF_min10k_sorted_md_k141_13915_n8895	8895	0.0	1.0	0.0	0.2542
1361	VLC_EMN_TAF_min10k_sorted_md_k141_32176_n7905	7905	0.0	1.0	0.0	0.2554
1362	VLC_EMN_TAF_min10k_sorted_md_k141_163819_n4109	4109	0.0	1.0	0.0	0.1458
1363	VLC_EMN_TAF_min10k_sorted_md_k141_193447_n6154	6154	0.0	1.0	0.0	0.4863
1364	VLC_EMN_TAF_min10k_sorted_md_k141_9175_n5376	5376	0.0	1.0	0.0	0.222
1365	VLC_EMN_TAF_min10k_sorted_md_k141_107744_n14786	14786	0.0	1.0	0.0	0.1357
1366	VLC_EMN_TAF_min10k_sorted_md_k141_132151_n8827	8827	0.0	1.0	0.0	0.621
1367	VLC_EMN_TAF_min10k_sorted_md_k141_166535_n56998	56998	0.0	1.0	0.0	0.3011
1368	VLC_EMN_TAF_min10k_sorted_md_k141_42362_n1995	1995	0.0	1.0	0.0	0.4204
1369	VLC_EMN_TAF_min10k_sorted_md_k141_144178_n7164	7164	0.0	1.0	0.0	0.2261
1370	VLC_EMN_TAF_min10k_sorted_md_k141_198769_n20455	20455	0.0	1.0	0.0	0.3216
1371	VLC_EMN_TAF_min10k_sorted_md_k141_95943_n2008	2008	0.0	1.0	0.0	0.4361
1372	VLC_EMN_TAF_min10k_sorted_md_k141_176402_n8719	8719	0.0	1.0	0.0	0.4641
1373	VLC_EMN_TAF_min10k_sorted_md_k141_20459_n9138	9138	0.0	1.0	0.0	0.5419
1374	VLC_EMN_TAF_min10k_sorted_md_k141_171310_n9122	9122	0.0	1.0	0.0	0.4738
1375	VLC_EMN_TAF_min10k_sorted_md_k141_33252_n4722	4722	0.0	1.0	0.0	0.195
1376	VLC_EMN_TAF_min10k_sorted_md_k141_83553_n8103	8103	0.0	1.0	0.0	0.1329
1377	VLC_EMN_TAF_min10k_sorted_md_k141_145078_n3358	3358	0.0	1.0	0.0	0.2705
1378	VLC_EMN_TAF_min10k_sorted_md_k141_7204_n3560	3560	0.0	1.0	0.0	0.386
1379	VLC_EMN_TAF_min10k_sorted_md_k141_191807_n9899	9899	0.0	1.0	0.0	0.3228
1380	VLC_EMN_TAF_min10k_sorted_md_k141_116482_n28961	28961	0.0	1.0	0.0	0.5113
1381	VLC_EMN_TAF_min10k_sorted_md_k141_154859_n15912	15912	0.0	1.0	0.0	0.2581
1382	VLC_EMN_TAF_min10k_sorted_md_k141_102571_n13232	13232	0.0	1.0	0.0	0.2938
1383	VLC_EMN_TAF_min10k_sorted_md_k141_202046_n4125	4125	0.0	1.0	0.0	0.3645
1384	VLC_EMN_TAF_min10k_sorted_md_k141_47395_n16082	16082	0.0	1.0	0.0	0.1581
1385	VLC_EMN_TAF_min10k_sorted_md_k141_19877_n2069	2069	0.0	1.0	0.0	0.2522
1386	VLC_EMN_TAF_min10k_sorted_md_k141_58602_n64232	64232	0.0	1.0	0.0	0.2842
1387	VLC_EMN_TAF_min10k_sorted_md_k141_111297_n6033	6033	0.0	1.0	0.0	0.3181
1388	VLC_EMN_TAF_min10k_sorted_md_k141_166651_n30235	30235	0.0	1.0	0.0	0.1188
1389	VLC_EMN_TAF_min10k_sorted_md_k141_226430_n7864	7864	0.0	1.0	0.0	0.3099
1390	VLC_EMN_TAF_min10k_sorted_md_k141_169401_n1951	1951	0.0	1.0	0.0	0.8623
1391	VLC_EMN_TAF_min10k_sorted_md_k141_47456_n4748	4748	0.0	1.0	0.0	0.2133
1392	VLC_EMN_TAF_min10k_sorted_md_k141_179731_n15206	15206	0.0	1.0	0.0	0.2816
1393	VLC_EMN_TAF_min10k_sorted_md_k141_2805_n3876	3876	0.0	1.0	0.0	0.3479
1394	VLC_EMN_TAF_min10k_sorted_md_k141_38633_n4270	4270	0.0	1.0	0.0	0.3861
1395	VLC_EMN_TAF_min10k_sorted_md_k141_84556_n3322	3322	0.0	1.0	0.0	0.202
1396	VLC_EMN_TAF_min10k_sorted_md_k141_180682_n4878	4878	0.0	1.0	0.0	0.1827
1397	VLC_EMN_TAF_min10k_sorted_md_k141_61247_n4644	4644	0.0	1.0	0.0	0.1994
1398	VLC_EMN_TAF_min10k_sorted_md_k141_102153_n5922	5922	0.0	1.0	0.0	0.4909
1399	VLC_EMN_TAF_min10k_sorted_md_k141_225023_n4803	4803	0.0	1.0	0.0	0.4137
1400	VLC_EMN_TAF_min10k_sorted_md_k141_175342_n5217	5217	0.0	1.0	0.0	0.5252
1401	VLC_EMN_TAF_min10k_sorted_md_k141_21448_n13360	13360	0.0	1.0	0.0	0.2695
1402	VLC_EMN_TAF_min10k_sorted_md_k141_214100_n2852	2852	0.0	1.0	0.0	0.7684
1403	VLC_EMN_TAF_min10k_sorted_md_k141_76664_n4038	4038	0.0	1.0	0.0	0.2279
1404	VLC_EMN_TAF_min10k_sorted_md_k141_162039_n8771	8771	0.0	1.0	0.0	0.2978
1405	VLC_EMN_TAF_min10k_sorted_md_k141_81774_n33930	33930	0.0	1.0	0.0	0.2606
1406	VLC_EMN_TAF_min10k_sorted_md_k141_226031_n1900	1900	0.0	1.0	0.0	0.4463
1407	VLC_EMN_TAF_min10k_sorted_md_k141_220398_n1660	1660	0.0	1.0	0.0	0.8948
1408	VLC_EMN_TAF_min10k_sorted_md_k141_183831_n17901	17901	0.0	1.0	0.0	0.5394
1409	VLC_EMN_TAF_min10k_sorted_md_k141_191457_n7614	7614	0.0	1.0	0.0	0.5132
1410	VLC_EMN_TAF_min10k_sorted_md_k141_89334_n18352	18352	0.0	1.0	0.0	0.3224
1411	VLC_EMN_TAF_min10k_sorted_md_k141_79259_n3401	3401	0.0	1.0	0.0	0.4214
1412	VLC_EMN_TAF_min10k_sorted_md_k141_161501_n10722	10722	0.0	1.0	0.0	0.5285
1413	VLC_EMN_TAF_min10k_sorted_md_k141_101853_n41637	41637	0.0	1.0	0.0	0.3222
1414	VLC_EMN_TAF_min10k_sorted_md_k141_112607_n14165	14165	0.0	1.0	0.0	0.1908
1415	VLC_EMN_TAF_min10k_sorted_md_k141_203786_n2271	2271	0.0	1.0	0.0	0.5166
1416	VLC_EMN_TAF_min10k_sorted_md_k141_209957_n2165	2165	0.0	1.0	0.0	0.4514
1417	VLC_EMN_TAF_min10k_sorted_md_k141_36787_n14486	14486	0.0	1.0	0.0	0.3179
1418	VLC_EMN_TAF_min10k_sorted_md_k141_225464_n16320	16320	0.0	1.0	0.0	0.2349
1419	VLC_EMN_TAF_min10k_sorted_md_k141_83252_n8149	8149	0.0	1.0	0.0	0.5646
1420	VLC_EMN_TAF_min10k_sorted_md_k141_204533_n5333	5333	0.0	1.0	0.0	0.1863
1421	VLC_EMN_TAF_min10k_sorted_md_k141_182764_n11673	11673	0.0	1.0	0.0	0.2511
1422	VLC_EMN_TAF_min10k_sorted_md_k141_114359_n62751	62751	0.0	1.0	0.0	0.2627
1423	VLC_EMN_TAF_min10k_sorted_md_k141_125807_n3556	3556	0.0	1.0	0.0	0.2239
1424	VLC_EMN_TAF_min10k_sorted_md_k141_171620_n29589	29589	0.0	1.0	0.0	0.2309
1425	VLC_EMN_TAF_min10k_sorted_md_k141_134912_n12201	12201	0.0	1.0	0.0	0.1627
1426	VLC_EMN_TAF_min10k_sorted_md_k141_156906_n7863	7863	0.0	1.0	0.0	0.2555
1427	VLC_EMN_TAF_min10k_sorted_md_k141_27905_n11101	11101	0.0	1.0	0.0	0.3331
1428	VLC_EMN_TAF_min10k_sorted_md_k141_164550_n12672	12672	0.0	1.0	0.0	0.3325
1429	VLC_EMN_TAF_min10k_sorted_md_k141_91252_n3446	3446	0.0	1.0	0.0	0.2075
1430	VLC_EMN_TAF_min10k_sorted_md_k141_6302_n4779	4779	0.0	1.0	0.0	0.4372
1431	VLC_EMN_TAF_min10k_sorted_md_k141_175148_n1159	1159	0.0	1.0	0.0	0.4184
1432	VLC_EMN_TAF_min10k_sorted_md_k141_174088_n4646	4646	0.0	1.0	0.0	0.5385
1433	VLC_EMN_TAF_min10k_sorted_md_k141_145718_n1769	1769	0.0	1.0	0.0	0.5735
1434	VLC_EMN_TAF_min10k_sorted_md_k141_215138_n8852	8852	0.0	1.0	0.0	0.1985
1435	VLC_EMN_TAF_min10k_sorted_md_k141_93284_n5471	5471	0.0	1.0	0.0	0.1541
1436	VLC_EMN_TAF_min10k_sorted_md_k141_182376_n26033	26033	0.0	1.0	0.0	0.3306
1437	VLC_EMN_TAF_min10k_sorted_md_k141_63307_n10027	10027	0.0	1.0	0.0	0.3107
1438	VLC_EMN_TAF_min10k_sorted_md_k141_183719_n7979	7979	0.0	1.0	0.0	0.2845
1439	VLC_EMN_TAF_min10k_sorted_md_k141_206184_n10036	10036	0.0	1.0	0.0	0.3305
1440	VLC_EMN_TAF_min10k_sorted_md_k141_42097_n10132	10132	0.0	1.0	0.0	0.1448
1441	VLC_EMN_TAF_min10k_sorted_md_k141_103338_n5380	5380	0.0	1.0	0.0	0.1642
1442	VLC_EMN_TAF_min10k_sorted_md_k141_56979_n12695	12695	0.0	1.0	0.0	0.1827
1443	VLC_EMN_TAF_min10k_sorted_md_k141_196628_n6635	6635	0.0	1.0	0.0	0.3028
1444	VLC_EMN_TAF_min10k_sorted_md_k141_13988_n10144	10144	0.0	1.0	0.0	0.5876
1445	VLC_EMN_TAF_min10k_sorted_md_k141_66313_n4917	4917	0.0	1.0	0.0	0.3206
1446	VLC_EMN_TAF_min10k_sorted_md_k141_191107_n2462	2462	0.0	1.0	0.0	0.2562
1447	VLC_EMN_TAF_min10k_sorted_md_k141_188423_n4467	4467	0.0	1.0	0.0	0.3746
1448	VLC_EMN_TAF_min10k_sorted_md_k141_45369_n1856	1856	0.0	1.0	0.0	0.874
1449	VLC_EMN_TAF_min10k_sorted_md_k141_88771_n5436	5436	0.0	1.0	0.0	0.195
1450	VLC_EMN_TAF_min10k_sorted_md_k141_143894_n3983	3983	0.0	1.0	0.0	0.2127
1451	VLC_EMN_TAF_min10k_sorted_md_k141_177031_n3834	3834	0.0	1.0	0.0	0.2805
1452	VLC_EMN_TAF_min10k_sorted_md_k141_46860_n6948	6948	0.0	1.0	0.0	0.3584
1453	VLC_EMN_TAF_min10k_sorted_md_k141_226715_n7565	7565	0.0	1.0	0.0	0.1145
1454	VLC_EMN_TAF_min10k_sorted_md_k141_171104_n9724	9724	0.0	1.0	0.0	0.3315
1455	VLC_EMN_TAF_min10k_sorted_md_k141_90781_n19465	19465	0.0	1.0	0.0	0.1115
1456	VLC_EMN_TAF_min10k_sorted_md_k141_33222_n10690	10690	0.0	1.0	0.0	0.281
1457	VLC_EMN_TAF_min10k_sorted_md_k141_83670_n10483	10483	0.0	1.0	0.0	0.2475
1458	VLC_EMN_TAF_min10k_sorted_md_k141_82256_n41023	41023	0.0	1.0	0.0	0.251
1459	VLC_EMN_TAF_min10k_sorted_md_k141_147814_n7990	7990	0.0	1.0	0.0	0.3089
1460	VLC_EMN_TAF_min10k_sorted_md_k141_66045_n2448	2448	0.0	1.0	0.0	0.2902
1461	VLC_EMN_TAF_min10k_sorted_md_k141_90704_n3025	3025	0.0	1.0	0.0	0.3865
1462	VLC_EMN_TAF_min10k_sorted_md_k141_75832_n13588	13588	0.0	1.0	0.0	0.5128
1463	VLC_EMN_TAF_min10k_sorted_md_k141_99688_n10942	10942	0.0	1.0	0.0	0.4843
1464	VLC_EMN_TAF_min10k_sorted_md_k141_59377_n7371	7371	0.0	1.0	0.0	0.5819
1465	VLC_EMN_TAF_min10k_sorted_md_k141_81816_n4412	4412	0.0	1.0	0.0	0.5283
1466	VLC_EMN_TAF_min10k_sorted_md_k141_3659_n8753	8753	0.0	1.0	0.0	0.2219
1467	VLC_EMN_TAF_min10k_sorted_md_k141_9297_n11256	11256	0.0	1.0	0.0	0.5329
1468	VLC_EMN_TAF_min10k_sorted_md_k141_119860_n8731	8731	0.0	1.0	0.0	0.5425
1469	VLC_EMN_TAF_min10k_sorted_md_k141_184932_n5011	5011	0.0	1.0	0.0	0.3234
1470	VLC_EMN_TAF_min10k_sorted_md_k141_198875_n4807	4807	0.0	1.0	0.0	0.4581
1471	VLC_EMN_TAF_min10k_sorted_md_k141_220332_n4144	4144	0.0	1.0	0.0	0.3851
1472	VLC_EMN_TAF_min10k_sorted_md_k141_52275_n3050	3050	0.0	1.0	0.0	0.3046
1473	VLC_EMN_TAF_min10k_sorted_md_k141_20560_n8200	8200	0.0	1.0	0.0	0.3707
1474	VLC_EMN_TAF_min10k_sorted_md_k141_206076_n11159	11159	0.0	1.0	0.0	0.2402
1475	VLC_EMN_TAF_min10k_sorted_md_k141_66881_n8602	8602	0.0	1.0	0.0	0.3088
1476	VLC_EMN_TAF_min10k_sorted_md_k141_39053_n9608	9608	0.0	1.0	0.0	0.3807
1477	VLC_EMN_TAF_min10k_sorted_md_k141_91446_n10333	10333	0.0	1.0	0.0	0.5004
1478	VLC_EMN_TAF_min10k_sorted_md_k141_168470_n6698	6698	0.0	1.0	0.0	0.1469
1479	VLC_EMN_TAF_min10k_sorted_md_k141_82799_n10475	10475	0.0	1.0	0.0	0.2101
1480	VLC_EMN_TAF_min10k_sorted_md_k141_108251_n22989	22989	0.0	1.0	0.0	0.1875
1481	VLC_EMN_TAF_min10k_sorted_md_k141_78257_n5639	5639	0.0	1.0	0.0	0.3936
1482	VLC_EMN_TAF_min10k_sorted_md_k141_188381_n2122	2122	0.0	1.0	0.0	0.6888
1483	VLC_EMN_TAF_min10k_sorted_md_k141_154957_n7339	7339	0.0	1.0	0.0	0.5083
1484	VLC_EMN_TAF_min10k_sorted_md_k141_169393_n5931	5931	0.0	1.0	0.0	0.3258
1485	VLC_EMN_TAF_min10k_sorted_md_k141_133611_n6279	6279	0.0	1.0	0.0	0.5305
1486	VLC_EMN_TAF_min10k_sorted_md_k141_46092_n8544	8544	0.0	1.0	0.0	0.5445
1487	VLC_EMN_TAF_min10k_sorted_md_k141_51426_n754	754	0.0	1.0	0.0	0.3837
1488	VLC_EMN_TAF_min10k_sorted_md_k141_35569_n5429	5429	0.0	1.0	0.0	0.2777
1489	VLC_EMN_TAF_min10k_sorted_md_k141_166639_n2352	2352	0.0	1.0	0.0	0.3867
1490	VLC_EMN_TAF_min10k_sorted_md_k141_179242_n14236	14236	0.0	1.0	0.0	0.2641
1491	VLC_EMN_TAF_min10k_sorted_md_k141_20083_n9007	9007	0.0	1.0	0.0	0.2342
1492	VLC_EMN_TAF_min10k_sorted_md_k141_17134_n8319	8319	0.0	1.0	0.0	0.2264
1493	VLC_EMN_TAF_min10k_sorted_md_k141_34877_n23979	23979	0.0	1.0	0.0	0.1905
1494	VLC_EMN_TAF_min10k_sorted_md_k141_77405_n13574	13574	0.0	1.0	0.0	0.3134
1495	VLC_EMN_TAF_min10k_sorted_md_k141_14275_n7120	7120	0.0	1.0	0.0	0.1782
1496	VLC_EMN_TAF_min10k_sorted_md_k141_224637_n2343	2343	0.0	1.0	0.0	0.4075
1497	VLC_EMN_TAF_min10k_sorted_md_k141_189067_n6804	6804	0.0	1.0	0.0	0.3396
1498	VLC_EMN_TAF_min10k_sorted_md_k141_130497_n1738	1738	0.0	1.0	0.0	0.9768
1499	VLC_EMN_TAF_min10k_sorted_md_k141_57392_n1807	1807	0.0	1.0	0.0	0.8966
1500	VLC_EMN_TAF_min10k_sorted_md_k141_27840_n4631	4631	0.0	1.0	0.0	0.4995
1501	VLC_EMN_TAF_min10k_sorted_md_k141_113169_n14202	14202	0.0	1.0	0.0	0.1204
1502	VLC_EMN_TAF_min10k_sorted_md_k141_95489_n22870	22870	0.0	1.0	0.0	0.2592
1503	VLC_EMN_TAF_min10k_sorted_md_k141_102691_n3971	3971	0.0	1.0	0.0	0.3507
1504	VLC_EMN_TAF_min10k_sorted_md_k141_91606_n2854	2854	0.0	1.0	0.0	0.5229
1505	VLC_EMN_TAF_min10k_sorted_md_k141_40554_n13085	13085	0.0	1.0	0.0	0.3298
1506	VLC_EMN_TAF_min10k_sorted_md_k141_179460_n18664	18664	0.0	1.0	0.0	0.5954
1507	VLC_EMN_TAF_min10k_sorted_md_k141_200421_n6020	6020	0.0	1.0	0.0	0.1974
1508	VLC_EMN_TAF_min10k_sorted_md_k141_8403_n1870	1870	0.0	1.0	0.0	0.774
1509	VLC_EMN_TAF_min10k_sorted_md_k141_124976_n1137	1137	0.0	1.0	0.0	0.5635
1510	VLC_EMN_TAF_min10k_sorted_md_k141_141312_n3902	3902	0.0	1.0	0.0	0.4365
1511	VLC_EMN_TAF_min10k_sorted_md_k141_126910_n9102	9102	0.0	1.0	0.0	0.5003
