SampleID	SampleName	AlignedFrags	Cluster1	Cluster2	Cluster3	Cluster4	ClusterCenterDist	EMN001	PYK001	TAF017	VLC001
0205	VLC_EMN_TAF_min5k_sorted_md_k141_61044_n1739	1739	1.0	0.0	0.0	0.0	0.5545	0	0	0	1739
0206	VLC_EMN_TAF_min5k_sorted_md_k141_141252_n1134	1134	1.0	0.0	0.0	0.0	0.5661	1	0	8	1125
0207	VLC_EMN_TAF_min5k_sorted_md_k141_127390_n1572	1572	1.0	0.0	0.0	0.0	0.1856	1	0	1	1570
0208	VLC_EMN_TAF_min5k_sorted_md_k141_121384_n2774	2774	1.0	0.0	0.0	0.0	0.6213	0	0	1	2777
0209	VLC_EMN_TAF_min5k_sorted_md_k141_182889_n1261	1261	1.0	0.0	0.0	0.0	0.5004	12	0	1	1248
0210	VLC_EMN_TAF_min5k_sorted_md_k141_44141_n5377	5377	1.0	0.0	0.0	0.0	0.3322	5	0	0	5373
0211	VLC_EMN_TAF_min5k_sorted_md_k141_81474_n1857	1857	1.0	0.0	0.0	0.0	0.5216	1	0	0	1857
0212	VLC_EMN_TAF_min5k_sorted_md_k141_90360_n1443	1443	1.0	0.0	0.0	0.0	0.466	0	0	15	1429
0213	VLC_EMN_TAF_min5k_sorted_md_k141_25154_n2191	2191	1.0	0.0	0.0	0.0	0.3453	0	0	3	2188
0214	VLC_EMN_TAF_min5k_sorted_md_k141_226987_n1268	1268	1.0	0.0	0.0	0.0	0.6994	2	0	18	1248
0215	VLC_EMN_TAF_min5k_sorted_md_k141_163940_n1351	1351	1.0	0.0	0.0	0.0	0.578	3	0	47	1301
0216	VLC_EMN_TAF_min5k_sorted_md_k141_92009_n1472	1472	1.0	0.0	0.0	0.0	0.5361	2	0	20	1450
0217	VLC_EMN_TAF_min5k_sorted_md_k141_189490_n1019	1019	1.0	0.0	0.0	0.0	0.6513	3	0	0	1016
0218	VLC_EMN_TAF_min5k_sorted_md_k141_104374_n1593	1593	1.0	0.0	0.0	0.0	0.5402	1	0	22	1571
0219	VLC_EMN_TAF_min5k_sorted_md_k141_148997_n1825	1825	1.0	0.0	0.0	0.0	0.4016	0	0	0	1825
0220	VLC_EMN_TAF_min5k_sorted_md_k141_206786_n6142	6142	1.0	0.0	0.0	0.0	0.4643	1	0	29	6113
0221	VLC_EMN_TAF_min5k_sorted_md_k141_28444_n1422	1422	1.0	0.0	0.0	0.0	0.4881	0	0	0	1422
0222	VLC_EMN_TAF_min5k_sorted_md_k141_52775_n2614	2614	1.0	0.0	0.0	0.0	0.3332	0	0	0	2615
0223	VLC_EMN_TAF_min5k_sorted_md_k141_200862_n1283	1283	1.0	0.0	0.0	0.0	0.3838	0	0	3	1281
0224	VLC_EMN_TAF_min5k_sorted_md_k141_189176_n1474	1474	1.0	0.0	0.0	0.0	0.4313	4	0	12	1458
0225	VLC_EMN_TAF_min5k_sorted_md_k141_11761_n1320	1320	1.0	0.0	0.0	0.0	0.6051	0	0	0	1321
0226	VLC_EMN_TAF_min5k_sorted_md_k141_89616_n1082	1082	1.0	0.0	0.0	0.0	0.6287	0	0	3	1079
0227	VLC_EMN_TAF_min5k_sorted_md_k141_100851_n1075	1075	1.0	0.0	0.0	0.0	0.6591	0	0	0	1075
0228	VLC_EMN_TAF_min5k_sorted_md_k141_170740_n15749	15749	1.0	0.0	0.0	0.0	0.2518	1	0	5	15761
0229	VLC_EMN_TAF_min5k_sorted_md_k141_209840_n1256	1256	1.0	0.0	0.0	0.0	0.5098	0	0	22	1237
0230	VLC_EMN_TAF_min5k_sorted_md_k141_93211_n4072	4072	1.0	0.0	0.0	0.0	0.5444	0	0	17	4055
0231	VLC_EMN_TAF_min5k_sorted_md_k141_214638_n2179	2179	1.0	0.0	0.0	0.0	0.6294	0	0	0	2180
0232	VLC_EMN_TAF_min5k_sorted_md_k141_19253_n3212	3212	1.0	0.0	0.0	0.0	0.5183	0	0	0	3212
0233	VLC_EMN_TAF_min5k_sorted_md_k141_170295_n3541	3541	1.0	0.0	0.0	0.0	0.2949	1	0	0	3540
0234	VLC_EMN_TAF_min5k_sorted_md_k141_174565_n1696	1696	1.0	0.0	0.0	0.0	0.5395	0	0	0	1696
0235	VLC_EMN_TAF_min5k_sorted_md_k141_17728_n2871	2871	1.0	0.0	0.0	0.0	0.4397	0	0	0	2871
0236	VLC_EMN_TAF_min5k_sorted_md_k141_2872_n3307	3307	1.0	0.0	0.0	0.0	0.4863	0	0	0	3307
0237	VLC_EMN_TAF_min5k_sorted_md_k141_22164_n5473	5473	1.0	0.0	0.0	0.0	0.2434	0	0	0	5477
0238	VLC_EMN_TAF_min5k_sorted_md_k141_122893_n1488	1488	1.0	0.0	0.0	0.0	0.9038	6	0	22	1462
0239	VLC_EMN_TAF_min5k_sorted_md_k141_144216_n2861	2861	1.0	0.0	0.0	0.0	0.4557	1	0	36	2825
0240	VLC_EMN_TAF_min5k_sorted_md_k141_221207_n8958	8958	1.0	0.0	0.0	0.0	0.4413	6	0	1	8953
0241	VLC_EMN_TAF_min5k_sorted_md_k141_154293_n1173	1173	1.0	0.0	0.0	0.0	0.8428	9	0	4	1160
0242	VLC_EMN_TAF_min5k_sorted_md_k141_92871_n24847	24847	1.0	0.0	0.0	0.0	0.3377	25	0	9	24814
0243	VLC_EMN_TAF_min5k_sorted_md_k141_222067_n1854	1854	1.0	0.0	0.0	0.0	0.4533	0	0	0	1854
0244	VLC_EMN_TAF_min5k_sorted_md_k141_191225_n1032	1032	1.0	0.0	0.0	0.0	0.432	0	0	0	1032
0245	VLC_EMN_TAF_min5k_sorted_md_k141_215876_n1983	1983	1.0	0.0	0.0	0.0	0.3891	0	0	0	1983
0246	VLC_EMN_TAF_min5k_sorted_md_k141_194754_n1018	1018	1.0	0.0	0.0	0.0	0.586	8	0	6	1004
0247	VLC_EMN_TAF_min5k_sorted_md_k141_77242_n1308	1308	1.0	0.0	0.0	0.0	0.5669	44	0	8	1256
0248	VLC_EMN_TAF_min5k_sorted_md_k141_130738_n1765	1765	1.0	0.0	0.0	0.0	0.4464	12	0	13	1741
0249	VLC_EMN_TAF_min5k_sorted_md_k141_118547_n1183	1183	1.0	0.0	0.0	0.0	0.7303	2	0	0	1181
0250	VLC_EMN_TAF_min5k_sorted_md_k141_198124_n2364	2364	1.0	0.0	0.0	0.0	0.3969	0	0	0	2365
0251	VLC_EMN_TAF_min5k_sorted_md_k141_62123_n4113	4113	1.0	0.0	0.0	0.0	0.2509	0	0	10	4105
0252	VLC_EMN_TAF_min5k_sorted_md_k141_124463_n1274	1274	1.0	0.0	0.0	0.0	0.6388	25	0	11	1241
0253	VLC_EMN_TAF_min5k_sorted_md_k141_187783_n1831	1831	1.0	0.0	0.0	0.0	0.5749	2	0	25	1805
0254	VLC_EMN_TAF_min5k_sorted_md_k141_109638_n5466	5466	1.0	0.0	0.0	0.0	0.2746	2	0	5	5459
0255	VLC_EMN_TAF_min5k_sorted_md_k141_46463_n1617	1617	1.0	0.0	0.0	0.0	0.6901	5	0	23	1590
0256	VLC_EMN_TAF_min5k_sorted_md_k141_1101_n1173	1173	1.0	0.0	0.0	0.0	0.4468	1	0	0	1172
0257	VLC_EMN_TAF_min5k_sorted_md_k141_225952_n1329	1329	1.0	0.0	0.0	0.0	0.4942	1	0	17	1311
0258	VLC_EMN_TAF_min5k_sorted_md_k141_26489_n1105	1105	1.0	0.0	0.0	0.0	0.6169	4	0	9	1092
0259	VLC_EMN_TAF_min5k_sorted_md_k141_19649_n1147	1147	1.0	0.0	0.0	0.0	0.4566	0	0	0	1147
0260	VLC_EMN_TAF_min5k_sorted_md_k141_74765_n5126	5126	1.0	0.0	0.0	0.0	0.2759	3	0	21	5104
0261	VLC_EMN_TAF_min5k_sorted_md_k141_218177_n1865	1865	1.0	0.0	0.0	0.0	0.3783	0	0	0	1865
0262	VLC_EMN_TAF_min5k_sorted_md_k141_127013_n1981	1981	1.0	0.0	0.0	0.0	0.5113	6	0	0	1975
0263	VLC_EMN_TAF_min5k_sorted_md_k141_10193_n1676	1676	1.0	0.0	0.0	0.0	0.409	0	0	0	1680
0264	VLC_EMN_TAF_min5k_sorted_md_k141_212483_n2248	2248	1.0	0.0	0.0	0.0	0.6183	3	0	0	2245
0265	VLC_EMN_TAF_min5k_sorted_md_k141_74177_n1826	1826	1.0	0.0	0.0	0.0	0.4316	1	0	16	1810
0266	VLC_EMN_TAF_min5k_sorted_md_k141_77407_n1128	1128	1.0	0.0	0.0	0.0	0.4714	21	0	2	1106
0267	VLC_EMN_TAF_min5k_sorted_md_k141_90799_n11208	11208	1.0	0.0	0.0	0.0	0.4581	3	0	2	11204
0268	VLC_EMN_TAF_min5k_sorted_md_k141_162419_n1338	1338	1.0	0.0	0.0	0.0	0.3799	0	0	4	1334
0269	VLC_EMN_TAF_min5k_sorted_md_k141_181049_n444	444	1.0	0.0	0.0	0.0	0.7036	60	0	0	384
0270	VLC_EMN_TAF_min5k_sorted_md_k141_190690_n1225	1225	1.0	0.0	0.0	0.0	0.5867	1	0	0	1224
0271	VLC_EMN_TAF_min5k_sorted_md_k141_45778_n1368	1368	1.0	0.0	0.0	0.0	0.4478	0	0	1	1367
0272	VLC_EMN_TAF_min5k_sorted_md_k141_212903_n1349	1349	1.0	0.0	0.0	0.0	0.5844	2	0	12	1335
0273	VLC_EMN_TAF_min5k_sorted_md_k141_38199_n3308	3308	1.0	0.0	0.0	0.0	0.4873	3	0	0	3310
0274	VLC_EMN_TAF_min5k_sorted_md_k141_109063_n3672	3672	1.0	0.0	0.0	0.0	0.3862	0	0	0	3684
0275	VLC_EMN_TAF_min5k_sorted_md_k141_115969_n10828	10828	1.0	0.0	0.0	0.0	0.4019	10	0	22	10799
0276	VLC_EMN_TAF_min5k_sorted_md_k141_115974_n436	436	1.0	0.0	0.0	0.0	0.9123	6	0	6	424
0277	VLC_EMN_TAF_min5k_sorted_md_k141_213904_n1181	1181	1.0	0.0	0.0	0.0	0.5242	0	0	0	1181
0278	VLC_EMN_TAF_min5k_sorted_md_k141_200710_n1355	1355	1.0	0.0	0.0	0.0	0.6763	13	0	50	1292
0279	VLC_EMN_TAF_min5k_sorted_md_k141_81049_n5602	5602	1.0	0.0	0.0	0.0	0.4747	1	0	0	5601
0280	VLC_EMN_TAF_min5k_sorted_md_k141_128954_n2249	2249	1.0	0.0	0.0	0.0	0.4483	0	0	12	2240
0281	VLC_EMN_TAF_min5k_sorted_md_k141_215532_n1208	1208	1.0	0.0	0.0	0.0	0.547	4	0	30	1174
0282	VLC_EMN_TAF_min5k_sorted_md_k141_171251_n2722	2722	1.0	0.0	0.0	0.0	0.5147	4	0	0	2719
0283	VLC_EMN_TAF_min5k_sorted_md_k141_36562_n1101	1101	1.0	0.0	0.0	0.0	0.3938	0	0	4	1097
0284	VLC_EMN_TAF_min5k_sorted_md_k141_210605_n1274	1274	1.0	0.0	0.0	0.0	0.4708	1	0	22	1251
0285	VLC_EMN_TAF_min5k_sorted_md_k141_66067_n1654	1654	1.0	0.0	0.0	0.0	0.5175	7	0	48	1600
0286	VLC_EMN_TAF_min5k_sorted_md_k141_178435_n1035	1035	1.0	0.0	0.0	0.0	0.5151	3	0	0	1032
0287	VLC_EMN_TAF_min5k_sorted_md_k141_19798_n1211	1211	1.0	0.0	0.0	0.0	0.4587	3	0	32	1176
0288	VLC_EMN_TAF_min5k_sorted_md_k141_24729_n1059	1059	1.0	0.0	0.0	0.0	0.6758	1	0	36	1022
0289	VLC_EMN_TAF_min5k_sorted_md_k141_185221_n1017	1017	1.0	0.0	0.0	0.0	0.9564	0	0	0	1017
0290	VLC_EMN_TAF_min5k_sorted_md_k141_219366_n1357	1357	1.0	0.0	0.0	0.0	0.5476	4	0	0	1354
0291	VLC_EMN_TAF_min5k_sorted_md_k141_219173_n6520	6520	1.0	0.0	0.0	0.0	0.4131	1	0	3	6516
0292	VLC_EMN_TAF_min5k_sorted_md_k141_85571_n1483	1483	1.0	0.0	0.0	0.0	0.6683	121	0	177	1188
0293	VLC_EMN_TAF_min5k_sorted_md_k141_5678_n1025	1025	1.0	0.0	0.0	0.0	0.7302	1	0	3	1021
0294	VLC_EMN_TAF_min5k_sorted_md_k141_115558_n2082	2082	1.0	0.0	0.0	0.0	0.4246	1	0	0	2081
0295	VLC_EMN_TAF_min5k_sorted_md_k141_173598_n3159	3159	1.0	0.0	0.0	0.0	0.3771	2	0	2	3157
0296	VLC_EMN_TAF_min5k_sorted_md_k141_52382_n6856	6856	1.0	0.0	0.0	0.0	0.6202	1	0	26	6836
0297	VLC_EMN_TAF_min5k_sorted_md_k141_32348_n2569	2569	1.0	0.0	0.0	0.0	0.4515	0	0	12	2566
0298	VLC_EMN_TAF_min5k_sorted_md_k141_202035_n1644	1644	1.0	0.0	0.0	0.0	0.4674	0	0	0	1645
0299	VLC_EMN_TAF_min5k_sorted_md_k141_79483_n3886	3886	1.0	0.0	0.0	0.0	0.4994	5	0	0	3881
0300	VLC_EMN_TAF_min5k_sorted_md_k141_145385_n2208	2208	1.0	0.0	0.0	0.0	0.4981	0	0	0	2212
0301	VLC_EMN_TAF_min5k_sorted_md_k141_174777_n1100	1100	1.0	0.0	0.0	0.0	0.6495	3	0	19	1078
0302	VLC_EMN_TAF_min5k_sorted_md_k141_76647_n475	475	1.0	0.0	0.0	0.0	0.9587	127	0	10	338
0303	VLC_EMN_TAF_min5k_sorted_md_k141_168655_n2066	2066	1.0	0.0	0.0	0.0	0.3844	0	0	9	2057
0304	VLC_EMN_TAF_min5k_sorted_md_k141_120602_n1272	1272	1.0	0.0	0.0	0.0	0.545	11	0	1	1260
0305	VLC_EMN_TAF_min5k_sorted_md_k141_12192_n1758	1758	1.0	0.0	0.0	0.0	0.4539	0	0	4	1755
0306	VLC_EMN_TAF_min5k_sorted_md_k141_152151_n1287	1287	1.0	0.0	0.0	0.0	0.4482	0	0	0	1287
0307	VLC_EMN_TAF_min5k_sorted_md_k141_75679_n1396	1396	1.0	0.0	0.0	0.0	0.3699	1	0	3	1392
0308	VLC_EMN_TAF_min5k_sorted_md_k141_64376_n1219	1219	1.0	0.0	0.0	0.0	0.6202	1	0	5	1213
0309	VLC_EMN_TAF_min5k_sorted_md_k141_90716_n1235	1235	1.0	0.0	0.0	0.0	0.4345	2	0	15	1218
0310	VLC_EMN_TAF_min5k_sorted_md_k141_221916_n2058	2058	1.0	0.0	0.0	0.0	0.6067	2	0	0	2057
0311	VLC_EMN_TAF_min5k_sorted_md_k141_204492_n1144	1144	1.0	0.0	0.0	0.0	0.4242	1	0	0	1144
0312	VLC_EMN_TAF_min5k_sorted_md_k141_154869_n1113	1113	1.0	0.0	0.0	0.0	0.4462	0	0	2	1111
0313	VLC_EMN_TAF_min5k_sorted_md_k141_97108_n1531	1531	1.0	0.0	0.0	0.0	0.5426	1	0	11	1519
0314	VLC_EMN_TAF_min5k_sorted_md_k141_225891_n1050	1050	1.0	0.0	0.0	0.0	0.4619	0	0	0	1050
0315	VLC_EMN_TAF_min5k_sorted_md_k141_202414_n1134	1134	1.0	0.0	0.0	0.0	0.4834	1	0	0	1133
0316	VLC_EMN_TAF_min5k_sorted_md_k141_226573_n1644	1644	1.0	0.0	0.0	0.0	0.4401	3	0	1	1643
0317	VLC_EMN_TAF_min5k_sorted_md_k141_162352_n1362	1362	1.0	0.0	0.0	0.0	0.4863	3	0	19	1340
0318	VLC_EMN_TAF_min5k_sorted_md_k141_135514_n1021	1021	0.9999	0.0	0.0001	0.0	0.4682	0	0	1	1021
0319	VLC_EMN_TAF_min5k_sorted_md_k141_55438_n1735	1735	0.9999	0.0	0.0001	0.0	0.4413	4	0	16	1715
0320	VLC_EMN_TAF_min5k_sorted_md_k141_152615_n2978	2978	0.9999	0.0	0.0001	0.0	0.4353	0	0	8	2971
0321	VLC_EMN_TAF_min5k_sorted_md_k141_121836_n1215	1215	0.9999	0.0	0.0001	0.0	0.5649	5	0	25	1190
0322	VLC_EMN_TAF_min5k_sorted_md_k141_173305_n1580	1580	0.9999	0.0	0.0001	0.0	0.5362	4	0	56	1521
0323	VLC_EMN_TAF_min5k_sorted_md_k141_222956_n1094	1094	0.9999	0.0	0.0001	0.0	0.4996	7	0	2	1086
0324	VLC_EMN_TAF_min5k_sorted_md_k141_179788_n1849	1849	0.9998	0.0	0.0002	0.0	0.6742	133	0	205	1511
0325	VLC_EMN_TAF_min5k_sorted_md_k141_221191_n2443	2443	0.9998	0.0	0.0002	0.0	0.3395	4	0	31	2410
0326	VLC_EMN_TAF_min5k_sorted_md_k141_226266_n1983	1983	0.9998	0.0	0.0002	0.0	0.1709	1	0	24	1959
0327	VLC_EMN_TAF_min5k_sorted_md_k141_81150_n1916	1916	0.9998	0.0	0.0002	0.0	0.4534	0	0	3	1916
0328	VLC_EMN_TAF_min5k_sorted_md_k141_132090_n829	829	0.9998	0.0	0.0002	0.0	0.4677	4	0	41	785
0329	VLC_EMN_TAF_min5k_sorted_md_k141_73749_n4181	4181	0.9997	0.0	0.0003	0.0	0.4551	24	0	94	4064
0330	VLC_EMN_TAF_min5k_sorted_md_k141_46490_n1091	1091	0.9997	0.0	0.0003	0.0	0.6004	25	0	0	1068
0331	VLC_EMN_TAF_min5k_sorted_md_k141_77810_n2393	2393	0.9997	0.0	0.0003	0.0	0.2057	3	0	0	2391
0332	VLC_EMN_TAF_min5k_sorted_md_k141_172021_n459	459	0.9997	0.0	0.0003	0.0	0.6549	36	0	0	423
0333	VLC_EMN_TAF_min5k_sorted_md_k141_31805_n1313	1313	0.9997	0.0	0.0003	0.0	0.4132	1	0	0	1312
0334	VLC_EMN_TAF_min5k_sorted_md_k141_15043_n1270	1270	0.9997	0.0	0.0003	0.0	0.506	1	0	1	1268
0335	VLC_EMN_TAF_min5k_sorted_md_k141_149837_n2214	2214	0.9997	0.0	0.0003	0.0	0.4251	2	0	7	2205
0336	VLC_EMN_TAF_min5k_sorted_md_k141_222322_n1207	1207	0.9996	0.0	0.0004	0.0	0.5115	5	0	38	1164
0337	VLC_EMN_TAF_min5k_sorted_md_k141_20713_n2645	2645	0.9996	0.0	0.0004	0.0	0.281	2	0	4	2639
0338	VLC_EMN_TAF_min5k_sorted_md_k141_80985_n393	393	0.9996	0.0	0.0004	0.0	0.6009	22	0	0	371
0339	VLC_EMN_TAF_min5k_sorted_md_k141_168610_n1562	1562	0.9996	0.0	0.0004	0.0	0.5023	42	0	18	1503
0340	VLC_EMN_TAF_min5k_sorted_md_k141_226913_n1964	1964	0.9996	0.0	0.0004	0.0	0.4057	0	0	20	1945
0341	VLC_EMN_TAF_min5k_sorted_md_k141_85741_n1228	1228	0.9996	0.0	0.0004	0.0	0.5354	3	0	15	1212
0342	VLC_EMN_TAF_min5k_sorted_md_k141_165679_n1642	1642	0.9995	0.0	0.0005	0.0	0.3243	1	0	19	1622
0343	VLC_EMN_TAF_min5k_sorted_md_k141_34457_n1450	1450	0.9995	0.0	0.0005	0.0	0.3248	1	0	0	1449
0344	VLC_EMN_TAF_min5k_sorted_md_k141_124342_n1340	1340	0.9994	0.0	0.0006	0.0	0.4543	20	0	0	1320
0345	VLC_EMN_TAF_min5k_sorted_md_k141_174751_n1047	1047	0.9994	0.0	0.0006	0.0	0.6306	7	0	3	1037
0346	VLC_EMN_TAF_min5k_sorted_md_k141_179633_n965	965	0.9993	0.0	0.0007	0.0	0.4547	9	0	21	935
0347	VLC_EMN_TAF_min5k_sorted_md_k141_115400_n1259	1259	0.9993	0.0	0.0007	0.0	0.5776	20	0	8	1232
0348	VLC_EMN_TAF_min5k_sorted_md_k141_184252_n1196	1196	0.9993	0.0	0.0007	0.0	0.5349	2	0	0	1197
0349	VLC_EMN_TAF_min5k_sorted_md_k141_60133_n1168	1168	0.9992	0.0	0.0008	0.0	0.4806	1	0	0	1169
0350	VLC_EMN_TAF_min5k_sorted_md_k141_87512_n1358	1358	0.9992	0.0	0.0008	0.0	0.6923	8	0	37	1315
0351	VLC_EMN_TAF_min5k_sorted_md_k141_140848_n2748	2748	0.9991	0.0	0.0009	0.0	0.3009	4	0	27	2718
0352	VLC_EMN_TAF_min5k_sorted_md_k141_24389_n1195	1195	0.9991	0.0	0.0009	0.0	0.5804	27	0	8	1160
0353	VLC_EMN_TAF_min5k_sorted_md_k141_166727_n1170	1170	0.9991	0.0	0.0009	0.0	0.6052	92	0	45	1037
0354	VLC_EMN_TAF_min5k_sorted_md_k141_181657_n1777	1777	0.9991	0.0	0.0009	0.0	0.2235	2	0	0	1776
0355	VLC_EMN_TAF_min5k_sorted_md_k141_81135_n3467	3467	0.999	0.0	0.001	0.0	0.323	8	0	1	3459
0356	VLC_EMN_TAF_min5k_sorted_md_k141_64984_n1055	1055	0.999	0.0	0.001	0.0	0.4423	0	0	0	1060
0357	VLC_EMN_TAF_min5k_sorted_md_k141_102988_n1760	1760	0.999	0.0	0.001	0.0	0.5333	16	0	49	1697
0358	VLC_EMN_TAF_min5k_sorted_md_k141_205858_n1578	1578	0.999	0.0	0.001	0.0	0.5715	35	0	0	1543
0359	VLC_EMN_TAF_min5k_sorted_md_k141_104882_n719	719	0.9989	0.0	0.0011	0.0	0.4348	9	0	0	710
0360	VLC_EMN_TAF_min5k_sorted_md_k141_87265_n1547	1547	0.9988	0.0	0.0012	0.0	0.4949	8	0	48	1493
0361	VLC_EMN_TAF_min5k_sorted_md_k141_201119_n1470	1470	0.9985	0.0	0.0015	0.0	0.2505	3	0	8	1459
0362	VLC_EMN_TAF_min5k_sorted_md_k141_160088_n2139	2139	0.9984	0.0	0.0016	0.0	0.5191	0	0	35	2104
0363	VLC_EMN_TAF_min5k_sorted_md_k141_39689_n1705	1705	0.9982	0.0	0.0018	0.0	0.4646	0	0	6	1700
0364	VLC_EMN_TAF_min5k_sorted_md_k141_223541_n1079	1079	0.9981	0.0	0.0019	0.0	0.5723	7	0	31	1041
0365	VLC_EMN_TAF_min5k_sorted_md_k141_31637_n1202	1202	0.9979	0.0	0.0021	0.0	0.2576	0	0	2	1200
0366	VLC_EMN_TAF_min5k_sorted_md_k141_83064_n2253	2253	0.9978	0.0	0.0022	0.0	0.4816	45	0	24	2185
0367	VLC_EMN_TAF_min5k_sorted_md_k141_210193_n2080	2080	0.9976	0.0	0.0024	0.0	0.2588	0	0	0	2080
0368	VLC_EMN_TAF_min5k_sorted_md_k141_225940_n1313	1313	0.9976	0.0	0.0024	0.0	0.4701	4	0	22	1287
0369	VLC_EMN_TAF_min5k_sorted_md_k141_212684_n1262	1262	0.9976	0.0	0.0024	0.0	0.298	0	0	11	1251
0370	VLC_EMN_TAF_min5k_sorted_md_k141_86352_n1373	1373	0.9975	0.0	0.0025	0.0	0.5155	0	0	0	1373
0371	VLC_EMN_TAF_min5k_sorted_md_k141_60021_n8685	8685	0.997	0.0	0.003	0.0	0.2093	90	0	27	8569
0372	VLC_EMN_TAF_min5k_sorted_md_k141_21766_n1145	1145	0.9965	0.0	0.0035	0.0	0.522	3	0	0	1145
0373	VLC_EMN_TAF_min5k_sorted_md_k141_29722_n1628	1628	0.9965	0.0	0.0035	0.0	0.3142	1	0	32	1595
0374	VLC_EMN_TAF_min5k_sorted_md_k141_171787_n2156	2156	0.9964	0.0	0.0036	0.0	0.2917	3	0	1	2153
0375	VLC_EMN_TAF_min5k_sorted_md_k141_121644_n2994	2994	0.9964	0.0	0.0036	0.0	0.3807	37	0	74	2888
0376	VLC_EMN_TAF_min5k_sorted_md_k141_2024_n1793	1793	0.9963	0.0	0.0037	0.0	0.553	74	0	71	1650
0377	VLC_EMN_TAF_min5k_sorted_md_k141_5354_n1313	1313	0.9952	0.0	0.0048	0.0	0.2313	0	0	3	1311
0378	VLC_EMN_TAF_min5k_sorted_md_k141_20728_n1740	1740	0.9951	0.0	0.0049	0.0	0.4336	2	0	26	1713
0379	VLC_EMN_TAF_min5k_sorted_md_k141_24934_n2746	2746	0.9944	0.0	0.0056	0.0	0.2832	6	0	7	2734
0380	VLC_EMN_TAF_min5k_sorted_md_k141_17249_n1630	1630	0.994	0.0	0.006	0.0	0.5195	10	0	37	1583
0381	VLC_EMN_TAF_min5k_sorted_md_k141_67080_n1033	1033	0.9937	0.0	0.0063	0.0	0.4303	55	0	6	972
0382	VLC_EMN_TAF_min5k_sorted_md_k141_172904_n1649	1649	0.9928	0.0	0.0072	0.0	0.3277	0	0	15	1635
0383	VLC_EMN_TAF_min5k_sorted_md_k141_158556_n2558	2558	0.9928	0.0	0.0072	0.0	0.2814	2	0	12	2544
0384	VLC_EMN_TAF_min5k_sorted_md_k141_82975_n1150	1150	0.9926	0.0	0.0074	0.0	0.3673	10	0	3	1140
0385	VLC_EMN_TAF_min5k_sorted_md_k141_183648_n4009	4009	0.9921	0.0	0.0079	0.0	0.2436	2	0	9	3999
0386	VLC_EMN_TAF_min5k_sorted_md_k141_88198_n1632	1632	0.992	0.0	0.008	0.0	0.3234	0	0	0	1632
0387	VLC_EMN_TAF_min5k_sorted_md_k141_151612_n1962	1962	0.9919	0.0	0.0081	0.0	0.2813	1	0	42	1920
0388	VLC_EMN_TAF_min5k_sorted_md_k141_191108_n1911	1911	0.9918	0.0003	0.0079	0.0	0.7074	125	0	164	1622
0389	VLC_EMN_TAF_min5k_sorted_md_k141_188584_n1289	1289	0.9915	0.0	0.0085	0.0	0.5075	36	0	14	1239
0390	VLC_EMN_TAF_min5k_sorted_md_k141_196219_n3327	3327	0.991	0.0	0.009	0.0	0.3019	4	0	40	3283
0391	VLC_EMN_TAF_min5k_sorted_md_k141_183579_n2738	2738	0.9897	0.0	0.0103	0.0	0.3227	0	0	1	2738
0392	VLC_EMN_TAF_min5k_sorted_md_k141_113148_n1365	1365	0.9883	0.0	0.0117	0.0	0.5478	0	0	37	1328
0393	VLC_EMN_TAF_min5k_sorted_md_k141_145924_n2186	2186	0.987	0.0	0.013	0.0	0.3155	0	0	0	2186
0394	VLC_EMN_TAF_min5k_sorted_md_k141_167703_n1495	1495	0.9867	0.0	0.0133	0.0	0.5329	3	0	14	1478
0395	VLC_EMN_TAF_min5k_sorted_md_k141_97318_n1716	1716	0.9864	0.0	0.0136	0.0	0.3227	3	0	12	1704
0396	VLC_EMN_TAF_min5k_sorted_md_k141_115997_n2908	2908	0.9859	0.0	0.0141	0.0	0.2317	4	0	3	2911
0397	VLC_EMN_TAF_min5k_sorted_md_k141_68965_n1201	1201	0.9835	0.0	0.0165	0.0	0.3519	0	0	0	1202
0398	VLC_EMN_TAF_min5k_sorted_md_k141_24834_n3084	3084	0.9826	0.0	0.0174	0.0	0.2302	0	0	9	3076
0399	VLC_EMN_TAF_min5k_sorted_md_k141_128039_n7358	7358	0.9821	0.0	0.0179	0.0	0.1396	1	0	0	7362
0400	VLC_EMN_TAF_min5k_sorted_md_k141_123952_n1853	1853	0.982	0.0	0.018	0.0	0.3997	4	0	17	1833
0401	VLC_EMN_TAF_min5k_sorted_md_k141_170987_n1935	1935	0.9813	0.0	0.0187	0.0	0.3013	1	0	2	1932
0402	VLC_EMN_TAF_min5k_sorted_md_k141_125051_n2177	2177	0.9807	0.0	0.0193	0.0	0.3578	0	0	0	2178
0403	VLC_EMN_TAF_min5k_sorted_md_k141_18918_n1917	1917	0.9806	0.0	0.0194	0.0	0.2409	10	0	0	1908
0404	VLC_EMN_TAF_min5k_sorted_md_k141_156699_n1687	1687	0.9745	0.0	0.0255	0.0	0.4565	7	0	1	1679
0405	VLC_EMN_TAF_min5k_sorted_md_k141_56411_n1113	1113	0.9743	0.0	0.0257	0.0	0.3231	0	0	0	1113
0406	VLC_EMN_TAF_min5k_sorted_md_k141_111990_n3502	3502	0.9711	0.0	0.0289	0.0	0.3418	2	0	0	3501
0407	VLC_EMN_TAF_min5k_sorted_md_k141_79944_n2126	2126	0.9694	0.0	0.0306	0.0	0.2898	0	0	0	2127
