SampleID	SampleName	AlignedFrags	Cluster1	Cluster2	Cluster3	Cluster4	Cluster5	Cluster6	ClusterCenterDist
0825	VLC_EMN_TAF_min10k_sorted_md_k141_55818_n2195	2195	0.0	0.0	0.0	0.0	1.0	0.0	0.6432
0826	VLC_EMN_TAF_min10k_sorted_md_k141_158393_n5421	5421	0.0	0.0	0.0	0.0	1.0	0.0	0.251
0827	VLC_EMN_TAF_min10k_sorted_md_k141_98688_n2434	2434	0.0	0.0	0.0	0.0	1.0	0.0	0.4189
0828	VLC_EMN_TAF_min10k_sorted_md_k141_154909_n7069	7069	0.0	0.0	0.0	0.0	1.0	0.0	0.4331
0829	VLC_EMN_TAF_min10k_sorted_md_k141_185525_n4508	4508	0.0	0.0	0.0	0.0	1.0	0.0	0.4831
0830	VLC_EMN_TAF_min10k_sorted_md_k141_90836_n6132	6132	0.0	0.0	0.0	0.0	1.0	0.0	0.3518
0831	VLC_EMN_TAF_min10k_sorted_md_k141_190640_n1970	1970	0.0	0.0	0.0	0.0	1.0	0.0	0.5464
0832	VLC_EMN_TAF_min10k_sorted_md_k141_146263_n4603	4603	0.0	0.0	0.0	0.0	1.0	0.0	0.3867
0833	VLC_EMN_TAF_min10k_sorted_md_k141_1649_n3041	3041	0.0	0.0	0.0	0.0	1.0	0.0	0.4276
0834	VLC_EMN_TAF_min10k_sorted_md_k141_95498_n3098	3098	0.0	0.0	0.0	0.0	1.0	0.0	0.4329
0835	VLC_EMN_TAF_min10k_sorted_md_k141_32951_n2736	2736	0.0	0.0	0.0	0.0	1.0	0.0	0.5007
0836	VLC_EMN_TAF_min10k_sorted_md_k141_193094_n8285	8285	0.0	0.0	0.0	0.0	1.0	0.0	0.3466
0837	VLC_EMN_TAF_min10k_sorted_md_k141_115517_n1368	1368	0.0	0.0	0.0	0.0	1.0	0.0	0.3314
0838	VLC_EMN_TAF_min10k_sorted_md_k141_102909_n2108	2108	0.0	0.0	0.0	0.0	1.0	0.0	0.5072
0839	VLC_EMN_TAF_min10k_sorted_md_k141_20703_n2839	2839	0.0	0.0	0.0	0.0	1.0	0.0	0.3663
0840	VLC_EMN_TAF_min10k_sorted_md_k141_34228_n3216	3216	0.0	0.0	0.0	0.0	1.0	0.0	0.5158
0841	VLC_EMN_TAF_min10k_sorted_md_k141_172269_n9248	9248	0.0	0.0	0.0	0.0	1.0	0.0	0.4354
0842	VLC_EMN_TAF_min10k_sorted_md_k141_124262_n2176	2176	0.0	0.0	0.0	0.0	1.0	0.0	0.4073
0843	VLC_EMN_TAF_min10k_sorted_md_k141_181169_n9576	9576	0.0	0.0	0.0	0.0	1.0	0.0	0.3343
0844	VLC_EMN_TAF_min10k_sorted_md_k141_199717_n1872	1872	0.0	0.0	0.0	0.0	1.0	0.0	0.4886
0845	VLC_EMN_TAF_min10k_sorted_md_k141_163229_n2933	2933	0.0	0.0	0.0	0.0	1.0	0.0	0.5468
0846	VLC_EMN_TAF_min10k_sorted_md_k141_162521_n4811	4811	0.0	0.0	0.0	0.0	1.0	0.0	0.4511
0847	VLC_EMN_TAF_min10k_sorted_md_k141_1631_n1745	1745	0.0	0.0	0.0	0.0	1.0	0.0	0.5533
0848	VLC_EMN_TAF_min10k_sorted_md_k141_24970_n2104	2104	0.0	0.0	0.0	0.0	1.0	0.0	0.3295
0849	VLC_EMN_TAF_min10k_sorted_md_k141_209035_n8050	8050	0.0	0.0	0.0	0.0	1.0	0.0	0.2221
0850	VLC_EMN_TAF_min10k_sorted_md_k141_18928_n2177	2177	0.0	0.0	0.0	0.0	1.0	0.0	0.5034
0851	VLC_EMN_TAF_min10k_sorted_md_k141_74275_n5126	5126	0.0	0.0	0.0	0.0	1.0	0.0	0.5003
0852	VLC_EMN_TAF_min10k_sorted_md_k141_8387_n4077	4077	0.0	0.0	0.0	0.0	1.0	0.0	0.3081
0853	VLC_EMN_TAF_min10k_sorted_md_k141_145025_n4533	4533	0.0	0.0	0.0	0.0	1.0	0.0	0.3255
0854	VLC_EMN_TAF_min10k_sorted_md_k141_25523_n2605	2605	0.0	0.0	0.0	0.0	1.0	0.0	0.3089
0855	VLC_EMN_TAF_min10k_sorted_md_k141_222789_n8151	8151	0.0	0.0	0.0	0.0	1.0	0.0	0.2988
0856	VLC_EMN_TAF_min10k_sorted_md_k141_178382_n3185	3185	0.0	0.0	0.0	0.0	1.0	0.0	0.5783
0857	VLC_EMN_TAF_min10k_sorted_md_k141_153380_n5205	5205	0.0	0.0	0.0	0.0	1.0	0.0	0.1868
0858	VLC_EMN_TAF_min10k_sorted_md_k141_40752_n2885	2885	0.0	0.0	0.0	0.0	1.0	0.0	0.5429
0859	VLC_EMN_TAF_min10k_sorted_md_k141_174607_n5125	5125	0.0	0.0	0.0	0.0	1.0	0.0	0.3923
0860	VLC_EMN_TAF_min10k_sorted_md_k141_13847_n6262	6262	0.0	0.0	0.0	0.0	1.0	0.0	0.4391
0861	VLC_EMN_TAF_min10k_sorted_md_k141_51898_n1902	1902	0.0	0.0	0.0	0.0	1.0	0.0	0.4451
0862	VLC_EMN_TAF_min10k_sorted_md_k141_28891_n8972	8972	0.0	0.0	0.0	0.0	1.0	0.0	0.3203
0863	VLC_EMN_TAF_min10k_sorted_md_k141_180997_n3306	3306	0.0	0.0	0.0	0.0	1.0	0.0	0.3145
0864	VLC_EMN_TAF_min10k_sorted_md_k141_218055_n6177	6177	0.0	0.0	0.0	0.0	1.0	0.0	0.3852
0865	VLC_EMN_TAF_min10k_sorted_md_k141_46258_n5976	5976	0.0	0.0	0.0	0.0	1.0	0.0	0.2831
0866	VLC_EMN_TAF_min10k_sorted_md_k141_224956_n2296	2296	0.0	0.0	0.0	0.0	1.0	0.0	0.5905
0867	VLC_EMN_TAF_min10k_sorted_md_k141_23682_n1613	1613	0.0	0.0	0.0	0.0	1.0	0.0	0.3632
0868	VLC_EMN_TAF_min10k_sorted_md_k141_55813_n2034	2034	0.0	0.0	0.0	0.0	1.0	0.0	0.5178
0869	VLC_EMN_TAF_min10k_sorted_md_k141_164961_n2546	2546	0.0	0.0	0.0	0.0	1.0	0.0	0.2551
0870	VLC_EMN_TAF_min10k_sorted_md_k141_162008_n6223	6223	0.0	0.0	0.0	0.0	1.0	0.0	0.3357
0871	VLC_EMN_TAF_min10k_sorted_md_k141_137270_n2783	2783	0.0	0.0	0.0	0.0	1.0	0.0	0.4431
0872	VLC_EMN_TAF_min10k_sorted_md_k141_49645_n9649	9649	0.0	0.0	0.0	0.0	1.0	0.0	0.4932
0873	VLC_EMN_TAF_min10k_sorted_md_k141_70607_n1859	1859	0.0	0.0	0.0	0.0	1.0	0.0	0.5159
0874	VLC_EMN_TAF_min10k_sorted_md_k141_157658_n4299	4299	0.0	0.0	0.0	0.0	1.0	0.0	0.462
0875	VLC_EMN_TAF_min10k_sorted_md_k141_195805_n8846	8846	0.0	0.0	0.0	0.0	1.0	0.0	0.2913
0876	VLC_EMN_TAF_min10k_sorted_md_k141_190921_n7598	7598	0.0	0.0	0.0	0.0	1.0	0.0	0.3455
0877	VLC_EMN_TAF_min10k_sorted_md_k141_36846_n1574	1574	0.0	0.0	0.0	0.0	1.0	0.0	0.4098
0878	VLC_EMN_TAF_min10k_sorted_md_k141_57933_n1753	1753	0.0	0.0	0.0	0.0	1.0	0.0	0.5225
0879	VLC_EMN_TAF_min10k_sorted_md_k141_54642_n6689	6689	0.0	0.0	0.0	0.0	1.0	0.0	0.3055
0880	VLC_EMN_TAF_min10k_sorted_md_k141_99306_n6575	6575	0.0	0.0	0.0	0.0	1.0	0.0	0.3755
0881	VLC_EMN_TAF_min10k_sorted_md_k141_33478_n3332	3332	0.0	0.0	0.0	0.0	1.0	0.0	0.2851
0882	VLC_EMN_TAF_min10k_sorted_md_k141_182604_n1993	1993	0.0	0.0	0.0	0.0	1.0	0.0	0.44
0883	VLC_EMN_TAF_min10k_sorted_md_k141_156967_n1804	1804	0.0	0.0	0.0	0.0	1.0	0.0	0.3523
0884	VLC_EMN_TAF_min10k_sorted_md_k141_38093_n1922	1922	0.0	0.0	0.0	0.0	1.0	0.0	0.3128
0885	VLC_EMN_TAF_min10k_sorted_md_k141_118319_n8842	8842	0.0	0.0	0.0	0.0	1.0	0.0	0.246
0886	VLC_EMN_TAF_min10k_sorted_md_k141_186752_n3047	3047	0.0	0.0	0.0	0.0	1.0	0.0	0.4025
0887	VLC_EMN_TAF_min10k_sorted_md_k141_32531_n7975	7975	0.0	0.0	0.0	0.0	1.0	0.0	0.2716
0888	VLC_EMN_TAF_min10k_sorted_md_k141_195857_n2762	2762	0.0	0.0	0.0	0.0	1.0	0.0	0.2559
0889	VLC_EMN_TAF_min10k_sorted_md_k141_207474_n14387	14387	0.0	0.0	0.0	0.0	1.0	0.0	0.2588
0890	VLC_EMN_TAF_min10k_sorted_md_k141_76975_n2380	2380	0.0	0.0	0.0	0.0	1.0	0.0	0.3311
0891	VLC_EMN_TAF_min10k_sorted_md_k141_79465_n1757	1757	0.0	0.0	0.0	0.0	1.0	0.0	0.4202
0892	VLC_EMN_TAF_min10k_sorted_md_k141_87534_n4042	4042	0.0	0.0	0.0	0.0	1.0	0.0	0.4064
0893	VLC_EMN_TAF_min10k_sorted_md_k141_171952_n4594	4594	0.0	0.0	0.0	0.0	1.0	0.0	0.3404
0894	VLC_EMN_TAF_min10k_sorted_md_k141_222378_n15080	15080	0.0	0.0	0.0	0.0	1.0	0.0	0.1403
0895	VLC_EMN_TAF_min10k_sorted_md_k141_146576_n5363	5363	0.0	0.0	0.0	0.0	1.0	0.0	0.3505
0896	VLC_EMN_TAF_min10k_sorted_md_k141_95045_n4533	4533	0.0	0.0	0.0	0.0	1.0	0.0	0.4071
0897	VLC_EMN_TAF_min10k_sorted_md_k141_117173_n1916	1916	0.0	0.0	0.0	0.0	1.0	0.0	0.5458
0898	VLC_EMN_TAF_min10k_sorted_md_k141_29499_n10294	10294	0.0	0.0	0.0	0.0	1.0	0.0	0.2866
0899	VLC_EMN_TAF_min10k_sorted_md_k141_20874_n8074	8074	0.0	0.0	0.0	0.0	1.0	0.0	0.252
0900	VLC_EMN_TAF_min10k_sorted_md_k141_41605_n6342	6342	0.0	0.0	0.0	0.0	1.0	0.0	0.3799
0901	VLC_EMN_TAF_min10k_sorted_md_k141_27760_n5517	5517	0.0	0.0	0.0	0.0	1.0	0.0	0.4027
0902	VLC_EMN_TAF_min10k_sorted_md_k141_209380_n4841	4841	0.0	0.0	0.0	0.0	1.0	0.0	0.4213
0903	VLC_EMN_TAF_min10k_sorted_md_k141_177949_n11916	11916	0.0	0.0	0.0	0.0	1.0	0.0	0.2336
0904	VLC_EMN_TAF_min10k_sorted_md_k141_18330_n7182	7182	0.0	0.0	0.0	0.0	1.0	0.0	0.3097
0905	VLC_EMN_TAF_min10k_sorted_md_k141_226879_n14100	14100	0.0	0.0	0.0	0.0	1.0	0.0	0.3124
0906	VLC_EMN_TAF_min10k_sorted_md_k141_152166_n9789	9789	0.0	0.0	0.0	0.0	1.0	0.0	0.2236
0907	VLC_EMN_TAF_min10k_sorted_md_k141_4735_n2647	2647	0.0	0.0	0.0	0.0	1.0	0.0	0.5422
0908	VLC_EMN_TAF_min10k_sorted_md_k141_140072_n3511	3511	0.0	0.0	0.0	0.0	1.0	0.0	0.4105
0909	VLC_EMN_TAF_min10k_sorted_md_k141_202388_n4132	4132	0.0	0.0	0.0	0.0	1.0	0.0	0.4924
0910	VLC_EMN_TAF_min10k_sorted_md_k141_94405_n3230	3230	0.0	0.0	0.0	0.0	1.0	0.0	0.2915
0911	VLC_EMN_TAF_min10k_sorted_md_k141_168706_n3958	3958	0.0	0.0	0.0	0.0	1.0	0.0	0.4421
0912	VLC_EMN_TAF_min10k_sorted_md_k141_209587_n1541	1541	0.0	0.0	0.0	0.0	1.0	0.0	0.4983
0913	VLC_EMN_TAF_min10k_sorted_md_k141_225900_n6738	6738	0.0	0.0	0.0	0.0	1.0	0.0	0.2538
0914	VLC_EMN_TAF_min10k_sorted_md_k141_120647_n2226	2226	0.0	0.0	0.0	0.0	1.0	0.0	0.3297
0915	VLC_EMN_TAF_min10k_sorted_md_k141_147015_n4144	4144	0.0	0.0	0.0	0.0	1.0	0.0	0.3425
0916	VLC_EMN_TAF_min10k_sorted_md_k141_157952_n4147	4147	0.0	0.0	0.0	0.0	1.0	0.0	0.511
0917	VLC_EMN_TAF_min10k_sorted_md_k141_154612_n12435	12435	0.0	0.0	0.0	0.0	1.0	0.0	0.2005
0918	VLC_EMN_TAF_min10k_sorted_md_k141_184590_n4900	4900	0.0	0.0	0.0	0.0	1.0	0.0	0.2894
0919	VLC_EMN_TAF_min10k_sorted_md_k141_24417_n5171	5171	0.0	0.0	0.0	0.0	1.0	0.0	0.256
0920	VLC_EMN_TAF_min10k_sorted_md_k141_185901_n1561	1561	0.0	0.0	0.0	0.0	1.0	0.0	0.3914
0921	VLC_EMN_TAF_min10k_sorted_md_k141_211451_n3985	3985	0.0	0.0	0.0	0.0	1.0	0.0	0.392
0922	VLC_EMN_TAF_min10k_sorted_md_k141_57340_n15454	15454	0.0	0.0	0.0	0.0	1.0	0.0	0.151
0923	VLC_EMN_TAF_min10k_sorted_md_k141_58944_n6464	6464	0.0	0.0	0.0	0.0	1.0	0.0	0.2854
0924	VLC_EMN_TAF_min10k_sorted_md_k141_195972_n4776	4776	0.0	0.0	0.0	0.0	1.0	0.0	0.4432
0925	VLC_EMN_TAF_min10k_sorted_md_k141_181234_n10170	10170	0.0	0.0	0.0	0.0	1.0	0.0	0.4163
0926	VLC_EMN_TAF_min10k_sorted_md_k141_50104_n6086	6086	0.0	0.0	0.0	0.0	1.0	0.0	0.351
0927	VLC_EMN_TAF_min10k_sorted_md_k141_189454_n4266	4266	0.0	0.0	0.0	0.0	1.0	0.0	0.3318
0928	VLC_EMN_TAF_min10k_sorted_md_k141_11472_n1489	1489	0.0	0.0	0.0	0.0	1.0	0.0	0.5801
0929	VLC_EMN_TAF_min10k_sorted_md_k141_15879_n5426	5426	0.0	0.0	0.0	0.0	1.0	0.0	0.3519
0930	VLC_EMN_TAF_min10k_sorted_md_k141_212290_n26391	26391	0.0	0.0	0.0	0.0	1.0	0.0	0.2762
0931	VLC_EMN_TAF_min10k_sorted_md_k141_46122_n1441	1441	0.0	0.0	0.0	0.0	1.0	0.0	0.5096
0932	VLC_EMN_TAF_min10k_sorted_md_k141_189094_n7508	7508	0.0	0.0	0.0	0.0	1.0	0.0	0.3326
0933	VLC_EMN_TAF_min10k_sorted_md_k141_16991_n13349	13349	0.0	0.0	0.0	0.0	1.0	0.0	0.3036
0934	VLC_EMN_TAF_min10k_sorted_md_k141_51155_n1559	1559	0.0	0.0	0.0	0.0	1.0	0.0	0.3673
0935	VLC_EMN_TAF_min10k_sorted_md_k141_56259_n7015	7015	0.0	0.0	0.0	0.0	1.0	0.0	0.3613
0936	VLC_EMN_TAF_min10k_sorted_md_k141_140102_n7436	7436	0.0	0.0	0.0	0.0	1.0	0.0	0.2688
0937	VLC_EMN_TAF_min10k_sorted_md_k141_13649_n1780	1780	0.0	0.0	0.0	0.0	1.0	0.0	0.4104
0938	VLC_EMN_TAF_min10k_sorted_md_k141_43543_n1538	1538	0.0	0.0	0.0	0.0	1.0	0.0	0.4903
0939	VLC_EMN_TAF_min10k_sorted_md_k141_187254_n1456	1456	0.0	0.0	0.0	0.0	1.0	0.0	0.5489
0940	VLC_EMN_TAF_min10k_sorted_md_k141_111743_n5529	5529	0.0	0.0	0.0	0.0	1.0	0.0	0.3026
0941	VLC_EMN_TAF_min10k_sorted_md_k141_83863_n2019	2019	0.0	0.0	0.0	0.0	1.0	0.0	0.6633
0942	VLC_EMN_TAF_min10k_sorted_md_k141_205604_n5002	5002	0.0	0.0	0.0	0.0	1.0	0.0	0.4868
0943	VLC_EMN_TAF_min10k_sorted_md_k141_108636_n4537	4537	0.0	0.0	0.0	0.0	1.0	0.0	0.3592
0944	VLC_EMN_TAF_min10k_sorted_md_k141_188329_n13462	13462	0.0	0.0	0.0	0.0	1.0	0.0	0.2511
0945	VLC_EMN_TAF_min10k_sorted_md_k141_218285_n1514	1514	0.0	0.0	0.0	0.0	1.0	0.0	0.5763
0946	VLC_EMN_TAF_min10k_sorted_md_k141_171855_n8026	8026	0.0	0.0	0.0	0.0	1.0	0.0	0.2001
0947	VLC_EMN_TAF_min10k_sorted_md_k141_124422_n3458	3458	0.0	0.0	0.0	0.0	1.0	0.0	0.4109
0948	VLC_EMN_TAF_min10k_sorted_md_k141_79245_n7859	7859	0.0	0.0	0.0	0.0	1.0	0.0	0.25
0949	VLC_EMN_TAF_min10k_sorted_md_k141_216331_n9658	9658	0.0	0.0	0.0	0.0	1.0	0.0	0.2439
0950	VLC_EMN_TAF_min10k_sorted_md_k141_201263_n5355	5355	0.0	0.0	0.0	0.0	1.0	0.0	0.2739
0951	VLC_EMN_TAF_min10k_sorted_md_k141_81580_n2709	2709	0.0	0.0	0.0	0.0	1.0	0.0	0.3873
0952	VLC_EMN_TAF_min10k_sorted_md_k141_1822_n4659	4659	0.0	0.0	0.0	0.0	1.0	0.0	0.4839
0953	VLC_EMN_TAF_min10k_sorted_md_k141_216000_n3875	3875	0.0	0.0	0.0	0.0	1.0	0.0	0.3408
0954	VLC_EMN_TAF_min10k_sorted_md_k141_59956_n1794	1794	0.0	0.0	0.0	0.0	1.0	0.0	0.5455
0955	VLC_EMN_TAF_min10k_sorted_md_k141_176774_n1149	1149	0.0	0.0	0.0	0.0	1.0	0.0	0.4938
0956	VLC_EMN_TAF_min10k_sorted_md_k141_119001_n4679	4679	0.0	0.0	0.0	0.0	1.0	0.0	0.3334
0957	VLC_EMN_TAF_min10k_sorted_md_k141_144637_n4295	4295	0.0	0.0	0.0	0.0	1.0	0.0	0.3161
0958	VLC_EMN_TAF_min10k_sorted_md_k141_28904_n8280	8280	0.0	0.0	0.0	0.0	1.0	0.0	0.3654
0959	VLC_EMN_TAF_min10k_sorted_md_k141_68108_n4062	4062	0.0	0.0	0.0	0.0	1.0	0.0	0.5282
0960	VLC_EMN_TAF_min10k_sorted_md_k141_210697_n4128	4128	0.0	0.0	0.0	0.0	1.0	0.0	0.3425
0961	VLC_EMN_TAF_min10k_sorted_md_k141_95852_n11651	11651	0.0	0.0	0.0	0.0	1.0	0.0	0.3149
0962	VLC_EMN_TAF_min10k_sorted_md_k141_146501_n6438	6438	0.0	0.0	0.0	0.0	1.0	0.0	0.2262
0963	VLC_EMN_TAF_min10k_sorted_md_k141_211750_n2066	2066	0.0	0.0	0.0	0.0	1.0	0.0	0.5207
0964	VLC_EMN_TAF_min10k_sorted_md_k141_3078_n1750	1750	0.0	0.0	0.0	0.0	1.0	0.0	0.4678
0965	VLC_EMN_TAF_min10k_sorted_md_k141_107255_n2826	2826	0.0	0.0	0.0	0.0	1.0	0.0	0.4517
0966	VLC_EMN_TAF_min10k_sorted_md_k141_185691_n7608	7608	0.0	0.0	0.0	0.0	1.0	0.0	0.3946
0967	VLC_EMN_TAF_min10k_sorted_md_k141_90187_n5758	5758	0.0	0.0	0.0	0.0	1.0	0.0	0.3183
0968	VLC_EMN_TAF_min10k_sorted_md_k141_17868_n4415	4415	0.0	0.0	0.0	0.0	1.0	0.0	0.3578
0969	VLC_EMN_TAF_min10k_sorted_md_k141_105177_n6571	6571	0.0	0.0	0.0	0.0	1.0	0.0	0.2088
0970	VLC_EMN_TAF_min10k_sorted_md_k141_137430_n2206	2206	0.0	0.0	0.0	0.0	1.0	0.0	0.3008
0971	VLC_EMN_TAF_min10k_sorted_md_k141_203643_n1660	1660	0.0	0.0	0.0	0.0	1.0	0.0	0.5121
0972	VLC_EMN_TAF_min10k_sorted_md_k141_45509_n3239	3239	0.0	0.0	0.0	0.0	1.0	0.0	0.4403
0973	VLC_EMN_TAF_min10k_sorted_md_k141_223871_n4974	4974	0.0	0.0	0.0	0.0	1.0	0.0	0.3364
0974	VLC_EMN_TAF_min10k_sorted_md_k141_56966_n2845	2845	0.0	0.0	0.0	0.0	1.0	0.0	0.3191
0975	VLC_EMN_TAF_min10k_sorted_md_k141_221634_n2740	2740	0.0	0.0	0.0	0.0	1.0	0.0	0.3821
0976	VLC_EMN_TAF_min10k_sorted_md_k141_10475_n2468	2468	0.0	0.0	0.0	0.0	1.0	0.0	0.2815
0977	VLC_EMN_TAF_min10k_sorted_md_k141_34395_n5186	5186	0.0	0.0	0.0	0.0	1.0	0.0	0.3709
0978	VLC_EMN_TAF_min10k_sorted_md_k141_114750_n3384	3384	0.0	0.0	0.0	0.0	1.0	0.0	0.3913
0979	VLC_EMN_TAF_min10k_sorted_md_k141_185288_n1398	1398	0.0	0.0	0.0	0.0	1.0	0.0	0.439
0980	VLC_EMN_TAF_min10k_sorted_md_k141_54585_n5737	5737	0.0	0.0	0.0	0.0	1.0	0.0	0.4177
0981	VLC_EMN_TAF_min10k_sorted_md_k141_141872_n6274	6274	0.0	0.0	0.0	0.0	1.0	0.0	0.3463
0982	VLC_EMN_TAF_min10k_sorted_md_k141_84036_n1472	1472	0.0	0.0	0.0	0.0	1.0	0.0	0.3859
0983	VLC_EMN_TAF_min10k_sorted_md_k141_179370_n1675	1675	0.0	0.0	0.0	0.0	1.0	0.0	0.47
0984	VLC_EMN_TAF_min10k_sorted_md_k141_133369_n1434	1434	0.0	0.0	0.0	0.0	1.0	0.0	0.514
0985	VLC_EMN_TAF_min10k_sorted_md_k141_117272_n2899	2899	0.0	0.0	0.0	0.0	1.0	0.0	0.3836
0986	VLC_EMN_TAF_min10k_sorted_md_k141_200263_n6558	6558	0.0	0.0	0.0	0.0	1.0	0.0	0.3318
0987	VLC_EMN_TAF_min10k_sorted_md_k141_73851_n7438	7438	0.0	0.0	0.0	0.0	1.0	0.0	0.3823
0988	VLC_EMN_TAF_min10k_sorted_md_k141_194934_n3030	3030	0.0	0.0	0.0	0.0	1.0	0.0	0.4345
0989	VLC_EMN_TAF_min10k_sorted_md_k141_182873_n4622	4622	0.0	0.0	0.0	0.0	1.0	0.0	0.3749
0990	VLC_EMN_TAF_min10k_sorted_md_k141_11296_n8763	8763	0.0	0.0	0.0	0.0	1.0	0.0	0.1713
0991	VLC_EMN_TAF_min10k_sorted_md_k141_223684_n3252	3252	0.0	0.0	0.0	0.0	1.0	0.0	0.4028
0992	VLC_EMN_TAF_min10k_sorted_md_k141_206275_n20219	20219	0.0	0.0	0.0	0.0	1.0	0.0	0.2277
0993	VLC_EMN_TAF_min10k_sorted_md_k141_94684_n2840	2840	0.0	0.0	0.0	0.0	1.0	0.0	0.3233
0994	VLC_EMN_TAF_min10k_sorted_md_k141_226099_n5164	5164	0.0	0.0	0.0	0.0	1.0	0.0	0.2998
0995	VLC_EMN_TAF_min10k_sorted_md_k141_121107_n6727	6727	0.0	0.0	0.0	0.0	1.0	0.0	0.4078
0996	VLC_EMN_TAF_min10k_sorted_md_k141_25635_n6035	6035	0.0	0.0	0.0	0.0	1.0	0.0	0.4304
0997	VLC_EMN_TAF_min10k_sorted_md_k141_80385_n2492	2492	0.0	0.0	0.0	0.0	1.0	0.0	0.4495
0998	VLC_EMN_TAF_min10k_sorted_md_k141_2139_n5893	5893	0.0	0.0	0.0	0.0	1.0	0.0	0.2541
0999	VLC_EMN_TAF_min10k_sorted_md_k141_223332_n2884	2884	0.0	0.0	0.0	0.0	1.0	0.0	0.4046
1000	VLC_EMN_TAF_min10k_sorted_md_k141_33207_n1928	1928	0.0	0.0	0.0	0.0	1.0	0.0	0.5399
1001	VLC_EMN_TAF_min10k_sorted_md_k141_37904_n3512	3512	0.0	0.0	0.0	0.0	1.0	0.0	0.4076
1002	VLC_EMN_TAF_min10k_sorted_md_k141_112465_n11793	11793	0.0	0.0	0.0	0.0	1.0	0.0	0.2517
1003	VLC_EMN_TAF_min10k_sorted_md_k141_136672_n1414	1414	0.0	0.0	0.0	0.0	1.0	0.0	0.5564
1004	VLC_EMN_TAF_min10k_sorted_md_k141_14605_n5127	5127	0.0	0.0	0.0	0.0	1.0	0.0	0.2883
1005	VLC_EMN_TAF_min10k_sorted_md_k141_191051_n2945	2945	0.0	0.0	0.0	0.0	1.0	0.0	0.4918
1006	VLC_EMN_TAF_min10k_sorted_md_k141_156067_n1362	1362	0.0	0.0	0.0	0.0	1.0	0.0	0.5313
1007	VLC_EMN_TAF_min10k_sorted_md_k141_79716_n8748	8748	0.0	0.0	0.0	0.0	1.0	0.0	0.3211
1008	VLC_EMN_TAF_min10k_sorted_md_k141_84672_n7979	7979	0.0	0.0	0.0	0.0	1.0	0.0	0.2611
1009	VLC_EMN_TAF_min10k_sorted_md_k141_52348_n2090	2090	0.0	0.0	0.0	0.0	1.0	0.0	0.6438
1010	VLC_EMN_TAF_min10k_sorted_md_k141_97624_n5356	5356	0.0	0.0	0.0	0.0	1.0	0.0	0.3212
1011	VLC_EMN_TAF_min10k_sorted_md_k141_92659_n4596	4596	0.0	0.0	0.0	0.0	1.0	0.0	0.2436
1012	VLC_EMN_TAF_min10k_sorted_md_k141_217309_n2600	2600	0.0	0.0	0.0	0.0	1.0	0.0	0.4569
1013	VLC_EMN_TAF_min10k_sorted_md_k141_81708_n3737	3737	0.0	0.0	0.0	0.0	1.0	0.0	0.4684
1014	VLC_EMN_TAF_min10k_sorted_md_k141_108529_n2644	2644	0.0	0.0	0.0	0.0	1.0	0.0	0.5192
1015	VLC_EMN_TAF_min10k_sorted_md_k141_183989_n5898	5898	0.0	0.0	0.0	0.0	1.0	0.0	0.4738
1016	VLC_EMN_TAF_min10k_sorted_md_k141_56961_n2379	2379	0.0	0.0	0.0	0.0	1.0	0.0	0.5179
1017	VLC_EMN_TAF_min10k_sorted_md_k141_6295_n1807	1807	0.0	0.0	0.0	0.0	1.0	0.0	0.3963
1018	VLC_EMN_TAF_min10k_sorted_md_k141_48456_n4321	4321	0.0	0.0	0.0	0.0	1.0	0.0	0.5377
1019	VLC_EMN_TAF_min10k_sorted_md_k141_157759_n4563	4563	0.0	0.0	0.0	0.0	1.0	0.0	0.4429
1020	VLC_EMN_TAF_min10k_sorted_md_k141_54930_n2259	2259	0.0	0.0	0.0	0.0	1.0	0.0	0.5569
1021	VLC_EMN_TAF_min10k_sorted_md_k141_162601_n2440	2440	0.0	0.0	0.0	0.0	1.0	0.0	0.5608
1022	VLC_EMN_TAF_min10k_sorted_md_k141_54125_n9877	9877	0.0	0.0	0.0	0.0	1.0	0.0	0.2288
1023	VLC_EMN_TAF_min10k_sorted_md_k141_222071_n6590	6590	0.0	0.0	0.0	0.0	1.0	0.0	0.4518
1024	VLC_EMN_TAF_min10k_sorted_md_k141_194677_n2573	2573	0.0	0.0	0.0	0.0	1.0	0.0	0.5558
1025	VLC_EMN_TAF_min10k_sorted_md_k141_2811_n3798	3798	0.0	0.0	0.0	0.0	1.0	0.0	0.4095
1026	VLC_EMN_TAF_min10k_sorted_md_k141_75909_n3187	3187	0.0	0.0	0.0	0.0	1.0	0.0	0.4682
1027	VLC_EMN_TAF_min10k_sorted_md_k141_210168_n6000	6000	0.0	0.0	0.0	0.0	1.0	0.0	0.3571
1028	VLC_EMN_TAF_min10k_sorted_md_k141_34543_n6002	6002	0.0	0.0	0.0	0.0	1.0	0.0	0.4765
1029	VLC_EMN_TAF_min10k_sorted_md_k141_180260_n5871	5871	0.0	0.0	0.0	0.0	1.0	0.0	0.2945
1030	VLC_EMN_TAF_min10k_sorted_md_k141_184472_n1565	1565	0.0	0.0	0.0	0.0	1.0	0.0	0.4297
1031	VLC_EMN_TAF_min10k_sorted_md_k141_220647_n4340	4340	0.0	0.0	0.0	0.0	1.0	0.0	0.4326
1032	VLC_EMN_TAF_min10k_sorted_md_k141_81694_n5298	5298	0.0	0.0	0.0	0.0	1.0	0.0	0.3594
